post_date,job_family,count_id_indexed
2020-04-08,Finance/Insurance,0.3766
2020-04-08,Food & Beverage,0.2723
2020-04-08,Healthcare,0.3819
2020-04-08,Hospitality Staff,0.1852
2020-04-08,Human Resources,0.3657
2020-04-08,IT,0.2007
2020-04-08,Manufacturing/Operations Staff,0.3512
2020-04-08,Marketing/Advertising,0.3445
2020-04-08,Product Management,0.4325
2020-04-08,Retail Staff,0.3194
2020-04-08,Sales,0.2974
2020-04-08,Security,0.4558
2020-04-08,Skilled Trades,0.3979
2020-04-08,Supply Chain Staff,0.3513
2020-04-08,Unassigned,0.7376
2020-04-09,,0.4798
2020-04-09,Customer Service,0.3148
2020-04-09,Entertainment and Recreation,0.2507
2020-04-09,Facilities/Constr,0.3209
2020-04-09,Finance/Insurance,0.3802
2020-04-09,Food & Beverage,0.2713
2020-04-09,Healthcare,0.3757
2020-04-09,Hospitality Staff,0.1851
2020-04-09,Human Resources,0.3652
2020-04-09,IT,0.1974
2020-04-09,Manufacturing/Operations Staff,0.3462
2020-04-09,Marketing/Advertising,0.3407
2020-04-09,Product Management,0.4339
2020-04-09,Retail Staff,0.3145
2020-04-09,Sales,0.2954
2020-04-09,Security,0.4510
2020-04-09,Skilled Trades,0.3975
2020-04-09,Supply Chain Staff,0.3443
2020-04-09,Unassigned,0.7347
2020-04-10,,0.4678
2020-04-10,Customer Service,0.2996
2020-04-10,Entertainment and Recreation,0.2539
2020-04-10,Facilities/Constr,0.3217
2020-04-10,Finance/Insurance,0.3801
2020-04-10,Food & Beverage,0.2741
2020-04-10,Healthcare,0.3826
2020-04-10,Hospitality Staff,0.1981
2020-04-10,Human Resources,0.3595
2020-04-10,IT,0.1971
2020-04-10,Manufacturing/Operations Staff,0.3431
2020-04-10,Marketing/Advertising,0.3350
2020-04-10,Product Management,0.4450
2020-04-10,Retail Staff,0.3072
2020-04-10,Sales,0.2951
2020-04-10,Security,0.4538
2020-04-10,Skilled Trades,0.3916
2020-04-10,Supply Chain Staff,0.3339
2020-04-10,Unassigned,0.7352
2020-04-11,,0.4516
2020-04-11,Customer Service,0.2722
2020-04-11,Entertainment and Recreation,0.2460
2020-04-11,Facilities/Constr,0.3046
2020-04-11,Finance/Insurance,0.3709
2020-04-11,Food & Beverage,0.2559
2020-04-11,Healthcare,0.3722
2020-04-11,Hospitality Staff,0.1959
2020-04-11,Human Resources,0.3420
2020-04-11,IT,0.1908
2020-04-11,Manufacturing/Operations Staff,0.3336
2020-04-11,Marketing/Advertising,0.3226
2020-04-11,Product Management,0.4248
2020-04-11,Retail Staff,0.2858
2020-04-11,Sales,0.2853
2020-04-11,Security,0.4421
2020-04-11,Skilled Trades,0.3775
2020-04-11,Supply Chain Staff,0.3172
2020-04-11,Unassigned,0.7099
2020-04-12,,0.4595
2020-04-12,Customer Service,0.2729
2020-04-12,Entertainment and Recreation,0.2542
2020-04-12,Facilities/Constr,0.3097
2020-04-12,Finance/Insurance,0.3735
2020-04-12,Food & Beverage,0.2698
2020-04-12,Healthcare,0.3747
2020-04-12,Hospitality Staff,0.2034
2020-04-12,Human Resources,0.3466
2020-04-12,IT,0.1946
2020-04-12,Manufacturing/Operations Staff,0.3393
2020-04-12,Marketing/Advertising,0.3222
2020-04-12,Product Management,0.4233
2020-04-12,Retail Staff,0.2899
2020-04-12,Sales,0.2857
2020-04-12,Security,0.4572
2020-04-12,Skilled Trades,0.3853
2020-04-12,Supply Chain Staff,0.3271
2020-04-12,Unassigned,0.7293
2020-04-13,,0.4537
2020-04-13,Customer Service,0.2685
2020-04-13,Entertainment and Recreation,0.2569
2020-04-13,Facilities/Constr,0.3140
2020-04-13,Finance/Insurance,0.3714
2020-04-13,Food & Beverage,0.2705
2020-04-13,Healthcare,0.3742
2020-04-13,Hospitality Staff,0.2125
2020-04-13,Human Resources,0.3414
2020-04-13,IT,0.1955
2020-04-13,Manufacturing/Operations Staff,0.3364
2020-04-13,Marketing/Advertising,0.3180
2020-04-13,Product Management,0.4147
2020-04-13,Retail Staff,0.2880
2020-04-13,Sales,0.2867
2020-04-13,Security,0.4531
2020-04-13,Skilled Trades,0.3845
2020-04-13,Supply Chain Staff,0.3269
2020-04-13,Unassigned,0.7178
2020-04-14,,0.4083
2020-04-14,Customer Service,0.2435
2020-04-14,Entertainment and Recreation,0.2084
2020-04-14,Facilities/Constr,0.2789
2020-04-14,Finance/Insurance,0.3361
2020-04-14,Food & Beverage,0.2468
2020-04-14,Healthcare,0.3276
2020-04-14,Hospitality Staff,0.1800
2020-04-14,Human Resources,0.2964
2020-04-14,IT,0.1574
2020-04-14,Manufacturing/Operations Staff,0.2914
2020-04-14,Marketing/Advertising,0.2776
2020-04-14,Product Management,0.3662
2020-04-14,Retail Staff,0.2619
2020-04-14,Sales,0.2463
2020-04-14,Security,0.4230
2020-04-14,Skilled Trades,0.3364
2020-04-14,Supply Chain Staff,0.3002
2020-04-14,Unassigned,0.5812
2020-04-15,,0.3938
2020-04-15,Customer Service,0.2442
2020-04-15,Entertainment and Recreation,0.2122
2020-04-15,Facilities/Constr,0.2867
2020-04-15,Finance/Insurance,0.3366
2020-04-15,Food & Beverage,0.2568
2020-04-15,Healthcare,0.3257
2020-04-15,Hospitality Staff,0.1859
2020-04-15,Human Resources,0.2898
2020-04-15,IT,0.1553
2020-04-15,Manufacturing/Operations Staff,0.2981
2020-04-15,Marketing/Advertising,0.2670
2020-04-15,Product Management,0.3724
2020-04-15,Retail Staff,0.2681
2020-04-15,Sales,0.2476
2020-04-15,Security,0.4312
2020-04-15,Skilled Trades,0.3347
2020-04-15,Supply Chain Staff,0.3051
2020-04-15,Unassigned,0.5781
2020-04-16,,0.3854
2020-04-16,Customer Service,0.2444
2020-04-16,Entertainment and Recreation,0.2184
2020-04-16,Facilities/Constr,0.2898
2020-04-16,Finance/Insurance,0.3329
2020-04-16,Food & Beverage,0.2594
2020-04-16,Healthcare,0.3222
2020-04-16,Hospitality Staff,0.1915
2020-04-16,Human Resources,0.2856
2020-04-16,IT,0.1596
2020-04-16,Manufacturing/Operations Staff,0.3024
2020-04-16,Marketing/Advertising,0.2645
2020-04-16,Product Management,0.3812
2020-04-16,Retail Staff,0.2715
2020-04-16,Sales,0.2523
2020-04-16,Security,0.4326
2020-04-16,Skilled Trades,0.3361
2020-04-16,Supply Chain Staff,0.3059
2020-04-16,Unassigned,0.5737
2020-04-17,,0.3880
2020-04-17,Customer Service,0.2505
2020-04-17,Entertainment and Recreation,0.2238
2020-04-17,Facilities/Constr,0.2998
2020-04-17,Finance/Insurance,0.3381
2020-04-17,Food & Beverage,0.2695
2020-04-17,Healthcare,0.3312
2020-04-17,Hospitality Staff,0.2017
2020-04-17,Human Resources,0.2782
2020-04-17,IT,0.1622
2020-04-17,Manufacturing/Operations Staff,0.3140
2020-04-17,Marketing/Advertising,0.2654
2020-04-17,Product Management,0.3800
2020-04-17,Retail Staff,0.2805
2020-04-17,Sales,0.2556
2020-04-17,Security,0.4419
2020-04-17,Skilled Trades,0.3478
2020-04-17,Supply Chain Staff,0.3165
2020-04-17,Unassigned,0.5752
2020-04-18,,0.3988
2020-04-18,Customer Service,0.2664
2020-04-18,Entertainment and Recreation,0.2335
2020-04-18,Facilities/Constr,0.3188
2020-04-18,Finance/Insurance,0.3482
2020-04-18,Food & Beverage,0.2894
2020-04-18,Healthcare,0.3389
2020-04-18,Hospitality Staff,0.2139
2020-04-18,Human Resources,0.2846
2020-04-18,IT,0.1657
2020-04-18,Manufacturing/Operations Staff,0.3249
2020-04-18,Marketing/Advertising,0.2797
2020-04-18,Product Management,0.3956
2020-04-18,Retail Staff,0.3016
2020-04-18,Sales,0.2642
2020-04-18,Security,0.4619
2020-04-18,Skilled Trades,0.3648
2020-04-18,Supply Chain Staff,0.3353
2020-04-18,Unassigned,0.6039
2020-04-19,,0.3897
2020-04-19,Customer Service,0.2615
2020-04-19,Entertainment and Recreation,0.2272
2020-04-19,Facilities/Constr,0.3125
2020-04-19,Finance/Insurance,0.3444
2020-04-19,Food & Beverage,0.2794
2020-04-19,Healthcare,0.3338
2020-04-19,Hospitality Staff,0.2107
2020-04-19,Human Resources,0.2709
2020-04-19,IT,0.1620
2020-04-19,Manufacturing/Operations Staff,0.3175
2020-04-19,Marketing/Advertising,0.2772
2020-04-19,Product Management,0.3878
2020-04-19,Retail Staff,0.2959
2020-04-19,Sales,0.2630
2020-04-19,Security,0.4478
2020-04-19,Skilled Trades,0.3546
2020-04-19,Supply Chain Staff,0.3235
2020-04-19,Unassigned,0.5806
2020-04-20,,0.3958
2020-04-20,Customer Service,0.2737
2020-04-20,Entertainment and Recreation,0.2256
2020-04-20,Facilities/Constr,0.3153
2020-04-20,Finance/Insurance,0.3491
2020-04-20,Food & Beverage,0.2817
2020-04-20,Healthcare,0.3309
2020-04-20,Hospitality Staff,0.2100
2020-04-20,Human Resources,0.2670
2020-04-20,IT,0.1637
2020-04-20,Manufacturing/Operations Staff,0.3222
2020-04-20,Marketing/Advertising,0.2741
2020-04-20,Product Management,0.3995
2020-04-20,Retail Staff,0.3019
2020-04-20,Sales,0.2721
2020-04-20,Security,0.4530
2020-04-20,Skilled Trades,0.3621
2020-04-20,Supply Chain Staff,0.3252
2020-04-20,Unassigned,0.5767
2020-04-21,,0.4018
2020-04-21,Customer Service,0.2894
2020-04-21,Entertainment and Recreation,0.2253
2020-04-21,Facilities/Constr,0.3104
2020-04-21,Finance/Insurance,0.3546
2020-04-21,Food & Beverage,0.2892
2020-04-21,Healthcare,0.3293
2020-04-21,Hospitality Staff,0.2093
2020-04-21,Human Resources,0.2650
2020-04-21,IT,0.1633
2020-04-21,Manufacturing/Operations Staff,0.3296
2020-04-21,Marketing/Advertising,0.2737
2020-04-21,Product Management,0.4156
2020-04-21,Retail Staff,0.3122
2020-04-21,Sales,0.2796
2020-04-21,Security,0.4476
2020-04-21,Skilled Trades,0.3695
2020-04-21,Supply Chain Staff,0.3335
2020-04-21,Unassigned,0.5738
2020-04-22,,0.4181
2020-04-22,Customer Service,0.3001
2020-04-22,Entertainment and Recreation,0.2244
2020-04-22,Facilities/Constr,0.3120
2020-04-22,Finance/Insurance,0.3623
2020-04-22,Food & Beverage,0.2949
2020-04-22,Healthcare,0.3352
2020-04-22,Hospitality Staff,0.2119
2020-04-22,Human Resources,0.2583
2020-04-22,IT,0.1647
2020-04-22,Manufacturing/Operations Staff,0.3321
2020-04-22,Marketing/Advertising,0.2829
2020-04-22,Product Management,0.4106
2020-04-22,Retail Staff,0.3202
2020-04-22,Sales,0.2831
2020-04-22,Security,0.4433
2020-04-22,Skilled Trades,0.3804
2020-04-22,Supply Chain Staff,0.3422
2020-04-22,Unassigned,0.5815
2020-04-23,,0.4252
2020-04-23,Customer Service,0.3181
2020-04-23,Entertainment and Recreation,0.2264
2020-04-23,Facilities/Constr,0.3208
2020-04-23,Finance/Insurance,0.3672
2020-04-23,Food & Beverage,0.3082
2020-04-23,Healthcare,0.3349
2020-04-23,Hospitality Staff,0.2195
2020-04-23,Human Resources,0.2531
2020-04-23,IT,0.1619
2020-04-23,Manufacturing/Operations Staff,0.3331
2020-04-23,Marketing/Advertising,0.2973
2020-04-23,Product Management,0.4019
2020-04-23,Retail Staff,0.3345
2020-04-23,Sales,0.2862
2020-04-23,Security,0.4433
2020-04-23,Skilled Trades,0.3862
2020-04-23,Supply Chain Staff,0.3536
2020-04-23,Unassigned,0.5852
2020-04-24,,0.4304
2020-04-24,Customer Service,0.3259
2020-04-24,Entertainment and Recreation,0.2227
2020-04-24,Facilities/Constr,0.3248
2020-04-24,Finance/Insurance,0.3673
2020-04-24,Food & Beverage,0.3100
2020-04-24,Healthcare,0.3352
2020-04-24,Hospitality Staff,0.2182
2020-04-24,Human Resources,0.2648
2020-04-24,IT,0.1590
2020-04-24,Manufacturing/Operations Staff,0.3315
2020-04-24,Marketing/Advertising,0.3159
2020-04-24,Product Management,0.3899
2020-04-24,Retail Staff,0.3341
2020-04-24,Sales,0.2837
2020-04-24,Security,0.4472
2020-04-24,Skilled Trades,0.3872
2020-04-24,Supply Chain Staff,0.3563
2020-04-24,Unassigned,0.5814
2020-04-25,,0.4306
2020-04-25,Customer Service,0.3305
2020-04-25,Entertainment and Recreation,0.2223
2020-04-25,Facilities/Constr,0.3244
2020-04-25,Finance/Insurance,0.3685
2020-04-25,Food & Beverage,0.3128
2020-04-25,Healthcare,0.3295
2020-04-25,Hospitality Staff,0.2159
2020-04-25,Human Resources,0.2621
2020-04-25,IT,0.1579
2020-04-25,Manufacturing/Operations Staff,0.3315
2020-04-25,Marketing/Advertising,0.3241
2020-04-25,Product Management,0.3926
2020-04-25,Retail Staff,0.3367
2020-04-25,Sales,0.2841
2020-04-25,Security,0.4421
2020-04-25,Skilled Trades,0.3870
2020-04-25,Supply Chain Staff,0.3569
2020-04-25,Unassigned,0.5777
2020-04-26,,0.4339
2020-04-26,Customer Service,0.3331
2020-04-26,Entertainment and Recreation,0.2226
2020-04-26,Facilities/Constr,0.3261
2020-04-26,Finance/Insurance,0.3703
2020-04-26,Food & Beverage,0.3138
2020-04-26,Healthcare,0.3324
2020-04-26,Hospitality Staff,0.2144
2020-04-26,Human Resources,0.2635
2020-04-26,IT,0.1560
2020-04-26,Manufacturing/Operations Staff,0.3314
2020-04-26,Marketing/Advertising,0.3230
2020-04-26,Product Management,0.3929
2020-04-26,Retail Staff,0.3418
2020-04-26,Sales,0.2832
2020-04-26,Security,0.4456
2020-04-26,Skilled Trades,0.3907
2020-04-26,Supply Chain Staff,0.3599
2020-04-26,Unassigned,0.5798
2020-04-27,,0.4572
2020-04-27,Customer Service,0.3418
2020-04-27,Entertainment and Recreation,0.2433
2020-04-27,Facilities/Constr,0.3458
2020-04-27,Finance/Insurance,0.3807
2020-04-27,Food & Beverage,0.3347
2020-04-27,Healthcare,0.3448
2020-04-27,Hospitality Staff,0.2288
2020-04-27,Human Resources,0.2689
2020-04-27,IT,0.1569
2020-04-27,Manufacturing/Operations Staff,0.3420
2020-04-27,Marketing/Advertising,0.3475
2020-04-27,Product Management,0.4008
2020-04-27,Retail Staff,0.3570
2020-04-27,Sales,0.2879
2020-04-27,Security,0.4421
2020-04-27,Skilled Trades,0.4069
2020-04-27,Supply Chain Staff,0.3799
2020-04-27,Unassigned,0.5946
2020-04-28,,0.4619
2020-04-28,Customer Service,0.3480
2020-04-28,Entertainment and Recreation,0.2505
2020-04-28,Facilities/Constr,0.3551
2020-04-28,Finance/Insurance,0.3833
2020-04-28,Food & Beverage,0.3429
2020-04-28,Healthcare,0.3526
2020-04-28,Hospitality Staff,0.2442
2020-04-28,Human Resources,0.2680
2020-04-28,IT,0.1561
2020-04-28,Manufacturing/Operations Staff,0.3480
2020-04-28,Marketing/Advertising,0.3574
2020-04-28,Product Management,0.3948
2020-04-28,Retail Staff,0.3661
2020-04-28,Sales,0.2829
2020-04-28,Security,0.4478
2020-04-28,Skilled Trades,0.4187
2020-04-28,Supply Chain Staff,0.3854
2020-04-28,Unassigned,0.6079
2020-04-29,,0.4541
2020-04-29,Customer Service,0.3576
2020-04-29,Entertainment and Recreation,0.2563
2020-04-29,Facilities/Constr,0.3575
2020-04-29,Finance/Insurance,0.3862
2020-04-29,Food & Beverage,0.3492
2020-04-29,Healthcare,0.3522
2020-04-29,Hospitality Staff,0.2459
2020-04-29,Human Resources,0.2711
2020-04-29,IT,0.1541
2020-04-29,Manufacturing/Operations Staff,0.3508
2020-04-29,Marketing/Advertising,0.3678
2020-04-29,Product Management,0.4164
2020-04-29,Retail Staff,0.3766
2020-04-29,Sales,0.2816
2020-04-29,Security,0.4578
2020-04-29,Skilled Trades,0.4197
2020-04-29,Supply Chain Staff,0.3843
2020-04-29,Unassigned,0.6110
2020-04-30,,0.4445
2020-04-30,Customer Service,0.3652
2020-04-30,Entertainment and Recreation,0.2663
2020-04-30,Facilities/Constr,0.3714
2020-04-30,Finance/Insurance,0.3887
2020-04-30,Food & Beverage,0.3560
2020-04-30,Healthcare,0.3486
2020-04-30,Hospitality Staff,0.2472
2020-04-30,Human Resources,0.2751
2020-04-30,IT,0.1540
2020-04-30,Manufacturing/Operations Staff,0.3574
2020-04-30,Marketing/Advertising,0.3606
2020-04-30,Product Management,0.4372
2020-04-30,Retail Staff,0.3815
2020-04-30,Sales,0.2897
2020-04-30,Security,0.4646
2020-04-30,Skilled Trades,0.4280
2020-04-30,Supply Chain Staff,0.3905
2020-04-30,Unassigned,0.6181
2020-05-01,,0.4685
2020-05-01,Customer Service,0.3889
2020-05-01,Entertainment and Recreation,0.2904
2020-05-01,Facilities/Constr,0.3896
2020-05-01,Finance/Insurance,0.4049
2020-05-01,Food & Beverage,0.3872
2020-05-01,Healthcare,0.3650
2020-05-01,Hospitality Staff,0.2568
2020-05-01,Human Resources,0.2817
2020-05-01,IT,0.1581
2020-05-01,Manufacturing/Operations Staff,0.3801
2020-05-01,Marketing/Advertising,0.3587
2020-05-01,Product Management,0.4736
2020-05-01,Retail Staff,0.4050
2020-05-01,Sales,0.3069
2020-05-01,Security,0.4930
2020-05-01,Skilled Trades,0.4595
2020-05-01,Supply Chain Staff,0.4254
2020-05-01,Unassigned,0.6709
2020-05-02,,0.4624
2020-05-02,Customer Service,0.4094
2020-05-02,Entertainment and Recreation,0.2994
2020-05-02,Facilities/Constr,0.3995
2020-05-02,Finance/Insurance,0.4085
2020-05-02,Food & Beverage,0.4035
2020-05-02,Healthcare,0.3669
2020-05-02,Hospitality Staff,0.2639
2020-05-02,Human Resources,0.2887
2020-05-02,IT,0.1590
2020-05-02,Manufacturing/Operations Staff,0.3886
2020-05-02,Marketing/Advertising,0.3483
2020-05-02,Product Management,0.4776
2020-05-02,Retail Staff,0.4194
2020-05-02,Sales,0.3132
2020-05-02,Security,0.5112
2020-05-02,Skilled Trades,0.4694
2020-05-02,Supply Chain Staff,0.4453
2020-05-02,Unassigned,0.6899
2020-05-03,,0.4608
2020-05-03,Customer Service,0.4134
2020-05-03,Entertainment and Recreation,0.3037
2020-05-03,Facilities/Constr,0.3981
2020-05-03,Finance/Insurance,0.4094
2020-05-03,Food & Beverage,0.4096
2020-05-03,Healthcare,0.3652
2020-05-03,Hospitality Staff,0.2687
2020-05-03,Human Resources,0.2887
2020-05-03,IT,0.1596
2020-05-03,Manufacturing/Operations Staff,0.3898
2020-05-03,Marketing/Advertising,0.3482
2020-05-03,Product Management,0.4775
2020-05-03,Retail Staff,0.4207
2020-05-03,Sales,0.3146
2020-05-03,Security,0.5128
2020-05-03,Skilled Trades,0.4710
2020-05-03,Supply Chain Staff,0.4506
2020-05-03,Unassigned,0.6928
2020-05-04,,0.4416
2020-05-04,Customer Service,0.4098
2020-05-04,Entertainment and Recreation,0.2891
2020-05-04,Facilities/Constr,0.3809
2020-05-04,Finance/Insurance,0.4033
2020-05-04,Food & Beverage,0.3984
2020-05-04,Healthcare,0.3579
2020-05-04,Hospitality Staff,0.2689
2020-05-04,Human Resources,0.2811
2020-05-04,IT,0.1543
2020-05-04,Manufacturing/Operations Staff,0.3874
2020-05-04,Marketing/Advertising,0.3289
2020-05-04,Product Management,0.4624
2020-05-04,Retail Staff,0.4152
2020-05-04,Sales,0.3086
2020-05-04,Security,0.5172
2020-05-04,Skilled Trades,0.4629
2020-05-04,Supply Chain Staff,0.4471
2020-05-04,Unassigned,0.6809
2020-05-05,,0.4357
2020-05-05,Customer Service,0.4210
2020-05-05,Entertainment and Recreation,0.2878
2020-05-05,Facilities/Constr,0.3866
2020-05-05,Finance/Insurance,0.4135
2020-05-05,Food & Beverage,0.4086
2020-05-05,Healthcare,0.3555
2020-05-05,Hospitality Staff,0.2667
2020-05-05,Human Resources,0.2908
2020-05-05,IT,0.1549
2020-05-05,Manufacturing/Operations Staff,0.3912
2020-05-05,Marketing/Advertising,0.3193
2020-05-05,Product Management,0.4542
2020-05-05,Retail Staff,0.4211
2020-05-05,Sales,0.3074
2020-05-05,Security,0.5204
2020-05-05,Skilled Trades,0.4583
2020-05-05,Supply Chain Staff,0.4534
2020-05-05,Unassigned,0.6881
2020-05-06,,0.4368
2020-05-06,Customer Service,0.4365
2020-05-06,Entertainment and Recreation,0.2963
2020-05-06,Facilities/Constr,0.3864
2020-05-06,Finance/Insurance,0.4198
2020-05-06,Food & Beverage,0.4151
2020-05-06,Healthcare,0.3555
2020-05-06,Hospitality Staff,0.2695
2020-05-06,Human Resources,0.3002
2020-05-06,IT,0.1553
2020-05-06,Manufacturing/Operations Staff,0.3961
2020-05-06,Marketing/Advertising,0.3143
2020-05-06,Product Management,0.4534
2020-05-06,Retail Staff,0.4323
2020-05-06,Sales,0.3074
2020-05-06,Security,0.5169
2020-05-06,Skilled Trades,0.4696
2020-05-06,Supply Chain Staff,0.4663
2020-05-06,Unassigned,0.6956
2020-05-07,,0.4511
2020-05-07,Customer Service,0.4511
2020-05-07,Entertainment and Recreation,0.2988
2020-05-07,Facilities/Constr,0.3782
2020-05-07,Finance/Insurance,0.4334
2020-05-07,Food & Beverage,0.4246
2020-05-07,Healthcare,0.3674
2020-05-07,Hospitality Staff,0.2751
2020-05-07,Human Resources,0.3105
2020-05-07,IT,0.1573
2020-05-07,Manufacturing/Operations Staff,0.3988
2020-05-07,Marketing/Advertising,0.3245
2020-05-07,Product Management,0.4543
2020-05-07,Retail Staff,0.4467
2020-05-07,Sales,0.3055
2020-05-07,Security,0.5224
2020-05-07,Skilled Trades,0.4804
2020-05-07,Supply Chain Staff,0.4699
2020-05-07,Unassigned,0.7114
2020-05-08,,0.4408
2020-05-08,Customer Service,0.4492
2020-05-08,Entertainment and Recreation,0.2859
2020-05-08,Facilities/Constr,0.3760
2020-05-08,Finance/Insurance,0.4275
2020-05-08,Food & Beverage,0.4106
2020-05-08,Healthcare,0.3508
2020-05-08,Hospitality Staff,0.2747
2020-05-08,Human Resources,0.3102
2020-05-08,IT,0.1561
2020-05-08,Manufacturing/Operations Staff,0.3891
2020-05-08,Marketing/Advertising,0.3170
2020-05-08,Product Management,0.4390
2020-05-08,Retail Staff,0.4440
2020-05-08,Sales,0.3009
2020-05-08,Security,0.4890
2020-05-08,Skilled Trades,0.4731
2020-05-08,Supply Chain Staff,0.4498
2020-05-08,Unassigned,0.6733
2020-05-09,,0.4540
2020-05-09,Customer Service,0.4424
2020-05-09,Entertainment and Recreation,0.2849
2020-05-09,Facilities/Constr,0.3815
2020-05-09,Finance/Insurance,0.4311
2020-05-09,Food & Beverage,0.4044
2020-05-09,Healthcare,0.3508
2020-05-09,Hospitality Staff,0.2791
2020-05-09,Human Resources,0.3102
2020-05-09,IT,0.1560
2020-05-09,Manufacturing/Operations Staff,0.3886
2020-05-09,Marketing/Advertising,0.3184
2020-05-09,Product Management,0.4504
2020-05-09,Retail Staff,0.4423
2020-05-09,Sales,0.3049
2020-05-09,Security,0.4890
2020-05-09,Skilled Trades,0.4776
2020-05-09,Supply Chain Staff,0.4402
2020-05-09,Unassigned,0.6684
2020-05-10,,0.4533
2020-05-10,Customer Service,0.4372
2020-05-10,Entertainment and Recreation,0.2858
2020-05-10,Facilities/Constr,0.3872
2020-05-10,Finance/Insurance,0.4314
2020-05-10,Food & Beverage,0.4055
2020-05-10,Healthcare,0.3511
2020-05-10,Hospitality Staff,0.2786
2020-05-10,Human Resources,0.3094
2020-05-10,IT,0.1552
2020-05-10,Manufacturing/Operations Staff,0.3890
2020-05-10,Marketing/Advertising,0.3192
2020-05-10,Product Management,0.4530
2020-05-10,Retail Staff,0.4400
2020-05-10,Sales,0.3055
2020-05-10,Security,0.4860
2020-05-10,Skilled Trades,0.4782
2020-05-10,Supply Chain Staff,0.4390
