post_date,state,count_id_indexed
2021-08-10,NJ,1.6992
2021-08-10,NM,1.5640
2021-08-10,NV,1.8977
2021-08-10,NY,1.6019
2021-08-10,OH,2.0798
2021-08-10,OK,1.8556
2021-08-10,OR,1.8850
2021-08-10,PA,1.9255
2021-08-10,Pi,0.4043
2021-08-10,PR,0.7218
2021-08-10,RI,1.8462
2021-08-10,SC,2.0425
2021-08-10,SD,3.4367
2021-08-10,So,0.0000
2021-08-10,St,0.3950
2021-08-10,TN,2.2188
2021-08-10,TX,1.6262
2021-08-10,Un,0.3414
2021-08-10,UT,2.0702
2021-08-10,VA,1.4631
2021-08-10,VI,0.9473
2021-08-10,VT,3.5211
2021-08-10,WA,1.4541
2021-08-10,WI,1.6329
2021-08-10,WV,2.7563
2021-08-10,WY,1.6639
2021-08-11,,25.4614
2021-08-11,AK,1.5280
2021-08-11,AL,2.0224
2021-08-11,AR,1.9405
2021-08-11,AS,0.0000
2021-08-11,AZ,1.8082
2021-08-11,CA,1.4286
2021-08-11,CO,1.5901
2021-08-11,CT,1.7762
2021-08-11,DC,1.1464
2021-08-11,DE,2.0633
2021-08-11,FL,1.5947
2021-08-11,GA,1.8643
2021-08-11,GU,0.0000
2021-08-11,HI,1.4987
2021-08-11,IA,2.0052
2021-08-11,ID,2.2805
2021-08-11,IL,1.7619
2021-08-11,IN,1.9078
2021-08-11,KS,1.9030
2021-08-11,KY,1.7808
2021-08-11,LA,0.5621
2021-08-11,MA,1.7874
2021-08-11,MD,1.4939
2021-08-11,ME,1.9236
2021-08-11,MI,1.7464
2021-08-11,MN,1.7499
2021-08-11,MO,1.6173
2021-08-11,MS,2.0490
2021-08-11,MT,2.4350
2021-08-11,NC,1.6763
2021-08-11,ND,2.6583
2021-08-11,NE,1.9836
2021-08-11,NH,2.2813
2021-08-11,NJ,1.7656
2021-08-11,NM,1.7723
2021-08-11,NV,1.6342
2021-08-11,NY,1.6104
2021-08-11,OH,1.9904
2021-08-11,OK,1.8963
2021-08-11,OR,1.9230
2021-08-11,PA,1.7409
2021-08-11,Pi,0.4043
2021-08-11,PR,0.7107
2021-08-11,RI,2.1206
2021-08-11,SC,1.7257
2021-08-11,SD,2.5264
2021-08-11,Sh,1.2739
2021-08-11,TN,1.8962
2021-08-11,TX,1.5611
2021-08-11,Un,0.3221
2021-08-11,UT,1.7275
2021-08-11,VA,1.5200
2021-08-11,VI,0.7685
2021-08-11,VT,2.5281
2021-08-11,WA,1.5177
2021-08-11,WI,1.6236
2021-08-11,WV,2.2016
2021-08-11,WY,1.7691
2021-08-12,,25.6786
2021-08-12,AK,1.7917
2021-08-12,AL,2.0923
2021-08-12,AR,2.0877
2021-08-12,AS,0.0000
2021-08-12,AZ,1.9614
2021-08-12,CA,1.4795
2021-08-12,CO,1.6144
2021-08-12,CT,1.8056
2021-08-12,DC,1.2108
2021-08-12,DE,2.2744
2021-08-12,FL,1.6404
2021-08-12,GA,1.8530
2021-08-12,GU,0.0000
2021-08-12,HI,1.6824
2021-08-12,IA,1.9937
2021-08-12,ID,2.3330
2021-08-12,IL,1.8119
2021-08-12,IN,1.9876
2021-08-12,KS,1.9693
2021-08-12,KY,1.7430
2021-08-12,LA,0.5395
2021-08-12,Ly,0.0000
2021-08-12,MA,1.9145
2021-08-12,MD,1.6148
2021-08-12,ME,2.1475
2021-08-12,MI,1.8061
2021-08-12,MN,1.8288
2021-08-12,MO,1.7032
2021-08-12,MS,2.1393
2021-08-12,MT,2.4674
2021-08-12,NC,1.7336
2021-08-12,ND,2.6736
2021-08-12,NE,2.0355
2021-08-12,NH,2.3785
2021-08-12,NJ,1.7889
2021-08-12,NM,1.8144
2021-08-12,NV,1.8095
2021-08-12,NY,1.6723
2021-08-12,OH,2.0162
2021-08-12,OK,2.0952
2021-08-12,OR,2.0517
2021-08-12,PA,1.7722
2021-08-12,Pi,0.5319
2021-08-12,PR,0.6970
2021-08-12,RI,2.3947
2021-08-12,SC,1.9419
2021-08-12,SD,2.8831
2021-08-12,So,0.0000
2021-08-12,St,0.4515
2021-08-12,TN,2.0092
2021-08-12,TX,1.6024
2021-08-12,Un,0.4017
2021-08-12,UT,1.8521
2021-08-12,VA,1.5498
2021-08-12,VI,0.6862
2021-08-12,VT,2.8284
2021-08-12,WA,1.5598
2021-08-12,WI,1.7770
2021-08-12,WV,2.2184
2021-08-12,WY,1.9955
2021-08-13,,24.5859
2021-08-13,AB,0.0000
2021-08-13,AK,1.7564
2021-08-13,AL,2.0481
2021-08-13,AR,1.9906
2021-08-13,AZ,1.8294
2021-08-13,BC,0.0000
2021-08-13,C0,0.0000
2021-08-13,CA,1.4456
2021-08-13,CO,1.5578
2021-08-13,CT,1.9160
2021-08-13,DC,1.2276
2021-08-13,DE,2.1748
2021-08-13,EN,0.0000
2021-08-13,FL,1.5981
2021-08-13,GA,1.8362
2021-08-13,GU,0.0000
2021-08-13,HI,1.6987
2021-08-13,IA,1.9372
2021-08-13,ID,2.2178
2021-08-13,IL,1.7584
2021-08-13,IN,1.9306
2021-08-13,KS,1.8870
2021-08-13,KY,1.8593
2021-08-13,LA,0.5225
2021-08-13,MA,1.8500
2021-08-13,MD,1.5954
2021-08-13,ME,2.2089
2021-08-13,MI,1.7926
2021-08-13,MN,1.8574
2021-08-13,MO,1.6706
2021-08-13,MP,0.0000
2021-08-13,MS,2.1777
2021-08-13,MT,2.3636
2021-08-13,NC,1.7084
2021-08-13,ND,2.7818
2021-08-13,NE,1.8796
2021-08-13,NH,2.4504
2021-08-13,NJ,1.7802
2021-08-13,NM,1.7851
2021-08-13,NV,1.6927
2021-08-13,NY,1.6614
2021-08-13,OH,2.0622
2021-08-13,OK,2.0203
2021-08-13,ON,0.0000
2021-08-13,OR,2.0134
2021-08-13,PA,1.7363
2021-08-13,PR,0.7328
2021-08-13,RI,2.4218
2021-08-13,SC,1.9112
2021-08-13,SD,2.7307
2021-08-13,So,0.0000
2021-08-13,TN,1.9627
2021-08-13,TX,1.5853
2021-08-13,Un,0.3619
2021-08-13,UT,1.8022
2021-08-13,VA,1.5442
2021-08-13,VI,0.6450
2021-08-13,VT,2.7200
2021-08-13,WA,1.5161
2021-08-13,WI,1.7922
2021-08-13,WV,2.0694
2021-08-13,WY,2.0012
2021-08-14,,25.2986
2021-08-14,AK,1.6784
2021-08-14,AL,2.0499
2021-08-14,AR,2.0866
2021-08-14,AZ,1.8517
2021-08-14,CA,1.4660
2021-08-14,CO,1.4953
2021-08-14,CT,1.9005
2021-08-14,DC,1.1629
2021-08-14,DE,2.0431
2021-08-14,FL,1.6199
2021-08-14,GA,1.9221
2021-08-14,GU,0.0000
2021-08-14,HI,1.6967
2021-08-14,IA,1.8933
2021-08-14,ID,2.1181
2021-08-14,IL,1.7868
2021-08-14,IN,1.8881
2021-08-14,KS,1.9830
2021-08-14,KY,1.9037
2021-08-14,LA,0.5251
2021-08-14,MA,1.8279
2021-08-14,MD,1.5753
2021-08-14,ME,2.2011
2021-08-14,MI,1.8302
2021-08-14,MN,1.8562
2021-08-14,MO,1.6549
2021-08-14,MS,2.0926
2021-08-14,MT,2.3044
2021-08-14,NC,1.6356
2021-08-14,ND,2.4763
2021-08-14,NE,1.9008
2021-08-14,NH,2.3529
2021-08-14,NJ,1.7737
2021-08-14,NM,1.6862
2021-08-14,NV,1.7919
2021-08-14,NY,1.6382
2021-08-14,OH,2.0288
2021-08-14,OK,1.9552
2021-08-14,OR,1.9520
2021-08-14,PA,1.7633
2021-08-14,PR,0.7782
2021-08-14,RI,2.2052
2021-08-14,SC,1.9684
2021-08-14,SD,2.8013
2021-08-14,So,0.0000
2021-08-14,St,0.4515
2021-08-14,TN,1.9995
2021-08-14,TX,1.5979
2021-08-14,Un,0.3414
2021-08-14,UT,1.8133
2021-08-14,VA,1.5812
2021-08-14,VI,0.5906
2021-08-14,VT,2.6487
2021-08-14,WA,1.5053
2021-08-14,WI,1.7584
2021-08-14,WV,2.0938
2021-08-14,WY,1.9943
2021-08-15,,26.0246
2021-08-15,AK,1.6463
2021-08-15,AL,2.0312
2021-08-15,AR,1.9669
2021-08-15,AS,0.0000
2021-08-15,AZ,1.7862
2021-08-15,CA,1.4418
2021-08-15,CO,1.5853
2021-08-15,CT,1.8580
2021-08-15,DC,1.1824
2021-08-15,DE,2.0961
2021-08-15,FL,1.6405
2021-08-15,GA,1.8895
2021-08-15,GU,0.0000
2021-08-15,HI,1.6851
2021-08-15,IA,1.9764
2021-08-15,ID,2.1339
2021-08-15,IL,1.8094
2021-08-15,IN,1.9520
2021-08-15,KS,1.9051
2021-08-15,KY,1.8693
2021-08-15,LA,0.5341
2021-08-15,MA,1.8460
2021-08-15,MD,1.5852
2021-08-15,ME,2.1581
2021-08-15,MI,1.8172
2021-08-15,MN,1.8497
2021-08-15,MO,1.6716
2021-08-15,MP,0.0000
2021-08-15,MS,2.0213
2021-08-15,MT,2.2199
2021-08-15,NC,1.6896
2021-08-15,ND,2.5334
2021-08-15,NE,1.9137
2021-08-15,NH,2.2827
2021-08-15,NJ,1.7894
2021-08-15,NM,1.6554
2021-08-15,NV,1.7343
2021-08-15,NY,1.6497
2021-08-15,OH,1.9704
2021-08-15,OK,2.0215
2021-08-15,OR,1.9657
2021-08-15,PA,1.7653
2021-08-15,PR,0.7990
2021-08-15,RI,2.2377
2021-08-15,SC,1.9061
2021-08-15,SD,2.6138
2021-08-15,TN,2.0071
2021-08-15,TX,1.6138
2021-08-15,UT,1.8778
2021-08-15,VA,1.5459
2021-08-15,VI,0.6318
2021-08-15,VT,2.5751
2021-08-15,WA,1.4795
2021-08-15,WI,1.8052
2021-08-15,WV,2.0457
2021-08-15,WY,1.8845
2021-08-16,,25.4377
2021-08-16,AK,1.5087
2021-08-16,AL,1.9840
2021-08-16,AR,1.7898
2021-08-16,AZ,1.6247
2021-08-16,CA,1.3699
2021-08-16,CO,1.3990
2021-08-16,CT,1.7897
2021-08-16,DC,1.1540
2021-08-16,DE,2.0141
2021-08-16,FL,1.4918
2021-08-16,GA,1.7090
2021-08-16,HI,1.5662
2021-08-16,IA,1.8700
2021-08-16,ID,2.1289
2021-08-16,IL,1.6632
2021-08-16,IN,1.8825
2021-08-16,KS,1.7765
2021-08-16,KY,1.7820
2021-08-16,LA,0.5212
2021-08-16,MA,1.7791
2021-08-16,MD,1.4610
2021-08-16,ME,2.0358
2021-08-16,MI,1.6165
2021-08-16,MN,1.7245
2021-08-16,MO,1.5745
2021-08-16,MS,1.8273
2021-08-16,MT,2.0692
2021-08-16,NC,1.6184
2021-08-16,ND,2.3430
2021-08-16,NE,1.7820
2021-08-16,NH,2.1056
2021-08-16,NJ,1.7090
2021-08-16,NM,1.6852
2021-08-16,NV,1.6450
2021-08-16,NY,1.4696
2021-08-16,OH,1.8861
2021-08-16,OK,1.8534
2021-08-16,OR,1.8757
2021-08-16,PA,1.6789
2021-08-16,PR,0.7948
2021-08-16,RI,2.1952
2021-08-16,SC,1.7743
2021-08-16,SD,2.4338
2021-08-16,Sh,0.6369
2021-08-16,TN,1.8080
2021-08-16,TX,1.5403
2021-08-16,Un,0.3414
2021-08-16,UT,1.7485
2021-08-16,VA,1.4203
2021-08-16,VT,2.5003
2021-08-16,WA,1.3949
2021-08-16,WI,1.6453
2021-08-16,WV,1.9141
2021-08-16,WY,1.7102
2021-08-17,,25.6230
2021-08-17,AK,1.5211
2021-08-17,AL,1.7252
2021-08-17,AR,1.7936
2021-08-17,AZ,1.5643
2021-08-17,CA,1.3270
2021-08-17,CO,1.3519
2021-08-17,CT,1.7107
2021-08-17,DC,1.1553
2021-08-17,DE,1.9008
2021-08-17,FL,1.4826
2021-08-17,GA,1.6250
2021-08-17,GU,0.0000
2021-08-17,HI,1.4970
2021-08-17,IA,1.8591
2021-08-17,ID,2.0097
2021-08-17,IL,1.5830
2021-08-17,IN,1.8719
2021-08-17,KS,1.8370
2021-08-17,KY,1.7434
2021-08-17,LA,0.5304
2021-08-17,Ly,0.0000
2021-08-17,MA,1.7713
2021-08-17,MD,1.4098
2021-08-17,ME,1.8736
2021-08-17,MI,1.5825
2021-08-17,MN,1.6922
2021-08-17,MO,1.4802
2021-08-17,MP,0.0000
2021-08-17,MS,1.6760
2021-08-17,MT,1.9877
2021-08-17,NC,1.5849
2021-08-17,ND,2.1776
2021-08-17,NE,1.6753
2021-08-17,NH,1.9305
2021-08-17,NJ,1.7345
2021-08-17,NM,1.7110
2021-08-17,NV,1.5778
2021-08-17,NY,1.4650
2021-08-17,OH,1.8032
2021-08-17,OK,1.7120
2021-08-17,OR,1.7212
2021-08-17,PA,1.6765
2021-08-17,Pi,0.7082
2021-08-17,PR,0.8472
2021-08-17,RI,2.2141
2021-08-17,SC,1.6797
2021-08-17,SD,2.2165
2021-08-17,Sh,0.6369
2021-08-17,So,0.0000
2021-08-17,St,0.4515
2021-08-17,TN,1.7302
2021-08-17,TX,1.4929
2021-08-17,Un,0.3619
2021-08-17,UT,1.7156
2021-08-17,VA,1.4013
2021-08-17,VI,1.1944
2021-08-17,VT,2.4371
2021-08-17,WA,1.3988
2021-08-17,WI,1.5611
2021-08-17,WV,1.7702
2021-08-17,WY,1.6188
2021-08-18,,25.9478
2021-08-18,AK,1.5023
2021-08-18,AL,1.7242
2021-08-18,AR,1.6600
2021-08-18,AZ,1.6292
2021-08-18,CA,1.3606
2021-08-18,CO,1.3359
2021-08-18,CT,1.6486
2021-08-18,DC,1.1894
2021-08-18,DE,1.7398
2021-08-18,FL,1.5007
2021-08-18,GA,1.5961
2021-08-18,GU,0.0000
2021-08-18,HI,1.6109
2021-08-18,IA,1.7895
2021-08-18,ID,1.8182
2021-08-18,IL,1.6625
2021-08-18,IN,1.7991
2021-08-18,KS,1.7346
2021-08-18,KY,1.7553
2021-08-18,LA,0.5346
2021-08-18,MA,1.7592
2021-08-18,MD,1.4704
2021-08-18,ME,1.8079
2021-08-18,MI,1.6107
2021-08-18,MN,1.6651
2021-08-18,MO,1.5989
2021-08-18,MS,1.7329
2021-08-18,MT,1.7142
2021-08-18,NC,1.5562
2021-08-18,ND,1.8947
2021-08-18,NE,1.7117
2021-08-18,NH,1.8505
2021-08-18,NJ,1.6596
2021-08-18,NM,1.5475
2021-08-18,NV,1.5026
2021-08-18,NY,1.4486
2021-08-18,OH,1.8019
2021-08-18,OK,1.8390
2021-08-18,OR,1.7361
2021-08-18,PA,1.6306
2021-08-18,Pi,0.8116
2021-08-18,PR,0.8457
2021-08-18,RI,2.1252
2021-08-18,SC,1.6761
2021-08-18,SD,2.2450
2021-08-18,Sh,0.8471
2021-08-18,So,0.0000
2021-08-18,TN,1.7384
2021-08-18,TX,1.5086
2021-08-18,Un,0.3619
2021-08-18,UT,1.6387
2021-08-18,VA,1.3744
2021-08-18,VI,1.4687
2021-08-18,VT,2.3067
2021-08-18,WA,1.3773
2021-08-18,WI,1.6055
2021-08-18,WV,1.6222
2021-08-18,WY,1.6055
2021-08-19,,26.8243
2021-08-19,AK,1.3312
2021-08-19,AL,1.9137
2021-08-19,AR,1.7449
2021-08-19,AS,0.0000
2021-08-19,AZ,1.6392
2021-08-19,CA,1.3864
2021-08-19,CO,1.4732
2021-08-19,CT,1.6871
2021-08-19,DC,1.1422
2021-08-19,DE,1.6781
2021-08-19,FL,1.5518
2021-08-19,GA,1.6928
2021-08-19,GU,0.0000
2021-08-19,HI,1.6375
2021-08-19,IA,1.8847
2021-08-19,ID,1.8005
2021-08-19,IL,1.6708
2021-08-19,IN,1.8615
2021-08-19,KS,1.8305
2021-08-19,KY,1.8705
2021-08-19,LA,0.7136
2021-08-19,Ly,0.0000
2021-08-19,MA,1.7051
2021-08-19,MD,1.5377
2021-08-19,ME,2.1094
2021-08-19,MI,1.7478
2021-08-19,MN,1.6906
2021-08-19,MO,1.6171
2021-08-19,MS,2.0699
2021-08-19,MT,1.9817
2021-08-19,NC,1.6760
2021-08-19,ND,2.3481
2021-08-19,NE,1.9094
2021-08-19,NH,2.0078
2021-08-19,NJ,1.7691
2021-08-19,NM,1.4972
2021-08-19,NV,1.6187
2021-08-19,NY,1.4621
2021-08-19,OH,1.9418
2021-08-19,OK,1.8094
2021-08-19,OR,1.6958
2021-08-19,PA,1.7196
2021-08-19,Pi,1.0122
2021-08-19,PR,1.1253
2021-08-19,RI,2.0871
2021-08-19,SC,1.7082
2021-08-19,SD,2.0192
2021-08-19,Sh,1.1146
2021-08-19,So,0.0000
2021-08-19,St,0.6772
2021-08-19,TN,1.8284
2021-08-19,TX,1.5185
2021-08-19,Un,0.3221
2021-08-19,UT,1.6524
2021-08-19,VA,1.4138
2021-08-19,VI,1.8394
2021-08-19,VT,2.5646
2021-08-19,WA,1.4083
2021-08-19,WI,1.6053
2021-08-19,WV,1.8355
2021-08-19,WY,1.4096
2021-08-20,,29.9639
2021-08-20,AK,1.6830
2021-08-20,AL,2.2734
2021-08-20,AR,2.3020
2021-08-20,AZ,1.8607
2021-08-20,CA,1.5459
2021-08-20,CO,1.5555
2021-08-20,CT,2.0081
2021-08-20,DC,1.4054
2021-08-20,DE,2.3062
2021-08-20,FL,1.8519
2021-08-20,GA,1.8582
2021-08-20,GU,0.0000
2021-08-20,HI,1.8212
2021-08-20,IA,2.2362
2021-08-20,ID,2.3325
2021-08-20,IL,1.8342
2021-08-20,IN,2.2765
2021-08-20,KS,2.3105
2021-08-20,KY,2.0954
2021-08-20,LA,0.9565
2021-08-20,Ly,0.0000
2021-08-20,MA,1.8957
2021-08-20,MD,1.6638
2021-08-20,ME,2.0929
2021-08-20,MI,2.0794
2021-08-20,MN,1.9193
2021-08-20,MO,1.7371
2021-08-20,MS,2.3034
2021-08-20,MT,2.4838
2021-08-20,NC,1.8621
2021-08-20,ND,2.2420
2021-08-20,NE,2.3742
2021-08-20,NH,2.3101
2021-08-20,NJ,1.9558
2021-08-20,NM,2.0695
2021-08-20,NV,2.0631
2021-08-20,NY,1.6433
2021-08-20,OH,2.0439
2021-08-20,OK,1.9714
2021-08-20,OR,1.8944
2021-08-20,PA,2.0275
2021-08-20,Pi,1.0638
2021-08-20,PR,1.4271
2021-08-20,RI,2.7052
2021-08-20,SC,1.7461
2021-08-20,SD,2.4058
2021-08-20,Sh,1.4013
2021-08-20,So,0.0000
2021-08-20,St,0.6772
2021-08-20,TN,2.0171
2021-08-20,TX,1.8140
2021-08-20,Un,0.6634
2021-08-20,UT,2.0938
2021-08-20,VA,1.7782
2021-08-20,VI,1.8946
2021-08-20,VT,3.1223
2021-08-20,WA,1.5663
2021-08-20,WI,1.7174
2021-08-20,WV,2.2932
2021-08-20,WY,1.5922
2021-08-21,,32.0115
2021-08-21,AK,1.9064
2021-08-21,AL,2.4973
2021-08-21,AR,2.6474
2021-08-21,AS,0.0000
2021-08-21,AZ,2.1876
2021-08-21,CA,1.7511
2021-08-21,CO,1.9484
2021-08-21,CT,2.2689
2021-08-21,DC,1.5417
2021-08-21,DE,2.4369
2021-08-21,EN,0.0000
2021-08-21,FL,1.9582
2021-08-21,GA,2.0873
2021-08-21,GU,0.0000
2021-08-21,HI,2.0836
2021-08-21,IA,2.6745
2021-08-21,ID,2.8344
2021-08-21,IL,2.1866
2021-08-21,IN,2.5661
2021-08-21,KS,2.3436
2021-08-21,KY,2.4384
2021-08-21,LA,1.1694
2021-08-21,Ly,0.0000
2021-08-21,MA,2.2169
2021-08-21,MD,2.0827
2021-08-21,ME,2.5768
2021-08-21,MI,2.3072
2021-08-21,MN,2.3001
2021-08-21,MO,2.0897
2021-08-21,MS,2.4243
2021-08-21,MT,2.8946
2021-08-21,NC,2.2857
2021-08-21,ND,3.1516
2021-08-21,NE,2.5544
2021-08-21,NH,2.6888
2021-08-21,NJ,2.2246
2021-08-21,NM,2.1967
2021-08-21,NV,2.1143
2021-08-21,NY,1.9833
2021-08-21,OH,2.4271
2021-08-21,OK,2.5143
2021-08-21,OR,2.3389
2021-08-21,PA,2.2458
2021-08-21,Pi,1.0942
2021-08-21,PR,4.6944
2021-08-21,RI,3.1077
2021-08-21,SC,2.1701
2021-08-21,SD,3.2188
2021-08-21,So,0.0000
2021-08-21,St,0.7336
2021-08-21,TN,2.4557
2021-08-21,TX,1.9641
2021-08-21,Un,1.3064
2021-08-21,UT,2.3813
2021-08-21,VA,1.8775
2021-08-21,VI,2.7735
2021-08-21,VT,3.0835
2021-08-21,WA,1.8349
2021-08-21,WI,2.3070
2021-08-21,WV,2.6171
2021-08-21,WY,2.0748
2021-08-22,,30.3654
2021-08-22,AK,1.9188
2021-08-22,AL,2.4427
2021-08-22,AR,2.6298
2021-08-22,AZ,2.1845
2021-08-22,CA,1.7549
2021-08-22,CO,1.8244
2021-08-22,CT,2.2984
2021-08-22,DC,1.4827
2021-08-22,DE,2.3376
2021-08-22,FL,1.9318
2021-08-22,GA,2.0980
2021-08-22,HI,2.0090
2021-08-22,IA,2.5105
2021-08-22,ID,2.7593
2021-08-22,IL,2.1314
2021-08-22,IN,2.4828
2021-08-22,KS,2.2961
2021-08-22,KY,2.4382
2021-08-22,LA,1.1930
2021-08-22,MA,2.1717
2021-08-22,MD,2.0401
2021-08-22,ME,2.5649
2021-08-22,MI,2.2974
2021-08-22,MN,2.2647
2021-08-22,MO,2.0117
2021-08-22,MS,2.4010
2021-08-22,MT,2.9032
2021-08-22,NC,2.1950
2021-08-22,ND,3.0639
2021-08-22,NE,2.4907
2021-08-22,NH,2.6837
2021-08-22,NJ,2.1896
2021-08-22,NM,2.1687
2021-08-22,NV,2.1061
2021-08-22,NY,1.9588
2021-08-22,OH,2.4224
2021-08-22,OK,2.4659
2021-08-22,OR,2.3222
2021-08-22,PA,2.2254
2021-08-22,PR,4.6875
2021-08-22,RI,3.0210
2021-08-22,SC,2.1905
2021-08-22,SD,3.1828
2021-08-22,Sh,1.2739
2021-08-22,TN,2.3731
2021-08-22,TX,1.9535
2021-08-22,Un,1.1713
2021-08-22,UT,2.2943
2021-08-22,VA,1.8909
2021-08-22,VI,2.7867
2021-08-22,VT,3.0533
2021-08-22,WA,1.8316
2021-08-22,WI,2.2402
2021-08-22,WV,2.6178
2021-08-22,WY,2.0291
2021-08-23,,31.3387
2021-08-23,AK,1.9344
2021-08-23,AL,2.4725
2021-08-23,AR,2.7423
2021-08-23,AZ,2.2679
2021-08-23,CA,1.8915
2021-08-23,CO,1.8743
2021-08-23,CT,2.3827
2021-08-23,DC,1.5077
2021-08-23,DE,2.4626
2021-08-23,FL,2.0907
2021-08-23,GA,2.2502
2021-08-23,GU,0.0000
2021-08-23,HI,2.0480
2021-08-23,IA,2.5160
2021-08-23,ID,2.7747
2021-08-23,IL,2.2625
2021-08-23,IN,2.6231
2021-08-23,KS,2.3753
2021-08-23,KY,2.5836
2021-08-23,LA,1.9848
2021-08-23,Ly,0.0000
2021-08-23,MA,2.3162
2021-08-23,MD,2.1357
2021-08-23,ME,2.5519
2021-08-23,MI,2.5009
2021-08-23,MN,2.3315
2021-08-23,MO,2.0654
2021-08-23,MS,2.5841
2021-08-23,MT,2.9103
2021-08-23,NC,2.2941
2021-08-23,ND,3.1218
2021-08-23,NE,2.5425
2021-08-23,NH,2.7169
2021-08-23,NJ,2.3612
2021-08-23,NM,2.0828
2021-08-23,NV,2.1281
2021-08-23,NY,2.1269
2021-08-23,OH,2.5635
2021-08-23,OK,2.5992
2021-08-23,OR,2.3443
2021-08-23,PA,2.3126
2021-08-23,Pi,2.4833
2021-08-23,PR,4.9768
2021-08-23,RI,2.9307
2021-08-23,SC,2.2499
2021-08-23,SD,3.1786
2021-08-23,Sh,2.4395
2021-08-23,So,0.0000
2021-08-23,St,1.5350
2021-08-23,TN,2.5426
2021-08-23,TX,2.0693
2021-08-23,Un,2.1194
2021-08-23,UT,2.3877
2021-08-23,VA,1.9812
2021-08-23,VI,2.4357
2021-08-23,VT,3.0232
2021-08-23,WA,1.9114
2021-08-23,WI,2.3305
2021-08-23,WV,2.5988
2021-08-23,WY,2.1483
2021-08-24,,30.1079
2021-08-24,AK,1.8596
2021-08-24,AL,2.5664
2021-08-24,AR,2.7252
2021-08-24,AZ,2.2455
2021-08-24,CA,1.9585
2021-08-24,CO,1.8708
2021-08-24,CT,2.4243
2021-08-24,DC,1.4547
2021-08-24,DE,2.3746
2021-08-24,FL,2.1706
2021-08-24,GA,2.2704
2021-08-24,GU,0.0000
2021-08-24,HI,1.9584
2021-08-24,IA,2.3771
2021-08-24,ID,2.7924
2021-08-24,IL,2.2727
2021-08-24,IN,2.6419
2021-08-24,KS,2.3530
2021-08-24,KY,2.6140
2021-08-24,LA,2.3239
2021-08-24,Ly,0.0000
2021-08-24,MA,2.3358
2021-08-24,MD,2.0894
2021-08-24,ME,2.5511
2021-08-24,MI,2.4972
2021-08-24,MN,2.3442
2021-08-24,MO,2.0726
2021-08-24,MS,2.5103
2021-08-24,MT,2.7811
2021-08-24,NC,2.3300
2021-08-24,ND,3.1073
2021-08-24,NE,2.5136
2021-08-24,NH,2.6159
2021-08-24,NJ,2.3426
2021-08-24,NM,2.0022
2021-08-24,NV,2.0724
2021-08-24,NY,2.1260
2021-08-24,OH,2.5964
2021-08-24,OK,2.6349
2021-08-24,OR,2.3138
2021-08-24,PA,2.3468
2021-08-24,Pi,2.5319
2021-08-24,PR,5.2633
2021-08-24,RI,2.9996
2021-08-24,SC,2.3059
2021-08-24,SD,3.1964
2021-08-24,Sh,2.4395
2021-08-24,So,0.0000
2021-08-24,St,1.6253
2021-08-24,TN,2.5596
2021-08-24,TX,2.1382
2021-08-24,Un,2.3088
2021-08-24,UT,2.3800
2021-08-24,VA,1.9492
2021-08-24,VI,1.9769
2021-08-24,VT,2.9722
2021-08-24,WA,1.8674
2021-08-24,WI,2.2939
2021-08-24,WV,2.6606
2021-08-24,WY,2.1528
2021-08-24,ZH,0.0000
2021-08-25,,26.9238
2021-08-25,AK,1.7940
2021-08-25,AL,2.6315
2021-08-25,AR,2.8511
2021-08-25,AZ,2.1997
2021-08-25,CA,2.0303
2021-08-25,CO,1.8617
2021-08-25,CT,2.4620
2021-08-25,DC,1.4141
2021-08-25,DE,2.4719
2021-08-25,FL,2.1998
2021-08-25,GA,2.3621
2021-08-25,GU,0.0000
2021-08-25,HI,1.7274
2021-08-25,IA,2.4175
2021-08-25,ID,2.7767
2021-08-25,IL,2.2996
2021-08-25,IN,2.7399
2021-08-25,KS,2.4133
2021-08-25,KY,2.5864
2021-08-25,LA,2.7117
2021-08-25,Ly,0.0000
2021-08-25,MA,2.2969
2021-08-25,MD,2.1443
2021-08-25,ME,2.6223
2021-08-25,MI,2.5307
2021-08-25,MN,2.4140
2021-08-25,MO,1.9653
2021-08-25,MP,0.0000
2021-08-25,MS,2.5786
2021-08-25,MT,2.7696
2021-08-25,NC,2.3777
2021-08-25,ND,3.0051
2021-08-25,NE,2.4727
2021-08-25,NH,2.6545
2021-08-25,NJ,2.4132
2021-08-25,NM,2.0221
2021-08-25,NV,2.1189
2021-08-25,NY,2.1502
2021-08-25,OH,2.6334
